Unnamed: 0,ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review,Sentiment_result
459,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,quality is best100% orignalbest working,Positive
460,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
461,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Received my parcel beautiful and perfect  as described Same as Shownquality Product Looks BeautifulRecommended seller👍🏻👍🏻👍🏻👍🏻,Positive
462,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
463,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,is price me ye product milna mushkil hi ha is seller ny quality mantain ki ha or price bhi kam ha  recommend seller,Positive
464,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
465,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Very Nice Product Same as described and shown  Honest seller Recommended to others,Positive
466,Product 179,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
467,Product 180,No Brand,mini kitchen weighing scale - weighing scale 5kg - electronic digital kitchen scale 10 kg weight machine digital weighing scale machine digital mini scale weight machine portable scale table jewelry food vegetable fruit liquid scale weight machine,https://www.daraz.pk/products/mini-kitchen-weighing-scale-weighing-scale-5kg-electronic-digital-kitchen-scale-10-kg-weight-machine-digital-weighing-scale-machine-digital-mini-scale-weight-machine-portable-scale-table-jewelry-food-vegetable-fruit-liquid-scale-weight-machine-i255183977-s1471590271.html?search=1,5.0,recommanded,Positive
468,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging and got it within 2 days which is so amazing 😍 gonna shop again soon,Positive
469,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thanks for your valuable feedback  have a nice dayv,Positive
470,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I don't shop too much online but after ordering from AAFA traders I think I should shop more frequentlyVery cost effective and good product Highly appreciated,Positive
471,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your review its really helpful have a nice day hope you shop soon with Aafa traders,Positive
472,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I order this hand beater from AAFA traders Received my parcel and its totally worth it for Results are very satisfying and I recommend this product for home use10/10,Positive
473,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for shopping with aafa traders have a nice day hope you shop soon,Positive
474,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging got early 100% highly recommended seller worth buying ☺️☺️,Positive
475,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thank you sir for your kind review,Positive
476,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Its perfect Just as shown and completely worth it10/10,Positive
477,Product 181,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your feedback hope you shop soon have a nice day :),Positive
478,Product 184,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,Behtreen Product in Cheap price 🖤 Thanks Seller For Giving Me Such A favour 🖤,Positive
479,Product 184,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,nice product and good service,Positive
480,Product 185,No Brand,Plastic Enclosure Box For Electronic Circuit Board - Internal Size : 97 x 74 x 43mm,https://www.daraz.pk/products/plastic-enclosure-box-for-electronic-circuit-board-internal-size-97-x-74-x-43mm-i246373857-s1464433576.html?search=1,5.0,Best quality plastic enclosure box very useful for electronic circuits The seller is very cooperative highly recommended for all Thanks seller and Daraz for excellent service,Positive
481,Product 190,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Working perfectly filled up my car and bike all tires with no hassle Long wire reaches all tires,Positive
482,Product 190,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Great Quality Reasonable price Highly Recommended  for Cars swimming pools and footballs etc,Positive
483,Product 190,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Amazing quality with express delivery delivered same day I ordered Thank you,Positive
484,Product 190,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,THANKS DARAZ & THANKS SELLER FOR DELIVERED 100% GOOD QUALITY PRODUCT,Positive
485,Product 190,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,best quality best experience with amazing work✌️✌️✌️,Positive
486,Product 191,No Brand,6 Blades Portable Blender | Mini 6 Blade Juicer cup - 380 ml | Smoothie Maker Electric | Electric travel Juicer Blender,https://www.daraz.pk/products/6-blades-portable-blender-mini-6-blade-juicer-cup-380-ml-smoothie-maker-electric-electric-travel-juicer-blender-i254872529-s1471247155.html?search=1,5.0,Product was excellentOn time deliveryHighly recommend,Positive
487,Product 192,No Brand,Kitchen Gas Lighter Stainless Steel Stone Lighter |Electronic Stainless Steel Kitchen Stove Lighter | Specialty kitchen tool lighter for kitchen| Magnetic Silver Color Stone Lighter Electric | Spark Lighter no battery or cell required,https://www.daraz.pk/products/kitchen-gas-lighter-stainless-steel-stone-lighter-electronic-stainless-steel-kitchen-stove-lighter-specialty-kitchen-tool-lighter-for-kitchen-magnetic-silver-color-stone-lighter-electric-spark-lighter-no-battery-or-cell-required-i254208327-s1470713803.html?search=1,5.0,thank you,Positive
488,Product 192,No Brand,Kitchen Gas Lighter Stainless Steel Stone Lighter |Electronic Stainless Steel Kitchen Stove Lighter | Specialty kitchen tool lighter for kitchen| Magnetic Silver Color Stone Lighter Electric | Spark Lighter no battery or cell required,https://www.daraz.pk/products/kitchen-gas-lighter-stainless-steel-stone-lighter-electronic-stainless-steel-kitchen-stove-lighter-specialty-kitchen-tool-lighter-for-kitchen-magnetic-silver-color-stone-lighter-electric-spark-lighter-no-battery-or-cell-required-i254208327-s1470713803.html?search=1,5.0,working perfectly fine nice design,Positive
489,Product 194,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Top quality product good value for money thanks,Positive
490,Product 194,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Thanks so much for sharing your experience with us We hope to see you again soon,Positive
491,Product 194,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Exactly what I needed Thanks,Positive
